Datetime,Open,High,Low,Close,Volume
4/25/2024 21:30,3181.41,3191.64,3179.81,3179.81,2006.6213
4/25/2024 21:45,3179.82,3181.29,3168.64,3170.68,1498.5038
4/25/2024 22:00,3170.68,3172.31,3163.3,3168,1943.071
4/25/2024 22:15,3168.01,3168.95,3160.31,3167.4,1524.7418
4/25/2024 22:30,3167.4,3168.58,3161.29,3161.36,862.7472
4/25/2024 22:45,3161.36,3162.79,3157.42,3159.8,1125.8881
4/25/2024 23:00,3159.81,3165.93,3152.3,3158.6,2162.2538
4/25/2024 23:15,3158.6,3161.3,3157.31,3158.09,731.1096
4/25/2024 23:30,3158.1,3162,3156.25,3159.4,732.3151
4/25/2024 23:45,3159.4,3160,3155.8,3155.8,1100.2413
4/26/2024 0:00,3155.81,3159.59,3150.09,3150.6,1511.9421
4/26/2024 0:15,3150.61,3157.48,3143.2,3152.32,2985.8694
4/26/2024 0:30,3152.32,3153.2,3136.16,3137.69,4691.3548
4/26/2024 0:45,3137.7,3147.4,3134.39,3146.2,2945.0175
4/26/2024 1:00,3146.2,3148,3128.45,3136.04,3841.397
4/26/2024 1:15,3136.04,3139.4,3124.25,3135.29,4213.5368
4/26/2024 1:30,3135.28,3150.77,3130.41,3148.39,3246.9791
4/26/2024 1:45,3148.39,3160.75,3146.28,3147.79,3432.0948
4/26/2024 2:00,3147.79,3161.38,3145.67,3158.81,3290.1951
4/26/2024 2:15,3158.8,3164.08,3152.81,3152.81,2045.623
4/26/2024 2:30,3152.82,3153.58,3148.25,3151.01,1608.8055
4/26/2024 2:45,3151,3156.16,3147.61,3153.97,1314.4928
4/26/2024 3:00,3153.97,3155,3143.65,3150.02,2019.8292
4/26/2024 3:15,3150.02,3153.42,3144.2,3144.62,1751.2643
4/26/2024 3:30,3144.61,3149.6,3143.08,3146.55,1279.2035
4/26/2024 3:45,3146.54,3148.58,3140,3141.59,1495.9988
4/26/2024 4:00,3141.58,3141.6,3130,3133.39,3011.5413
4/26/2024 4:15,3133.4,3141.91,3130.2,3141.3,2366.6561
4/26/2024 4:30,3141.31,3141.31,3132.87,3137.8,1767.3638
4/26/2024 4:45,3137.8,3142.66,3133.35,3133.81,1775.955
4/26/2024 5:00,3133.81,3138.37,3129,3137.01,4296.8721
4/26/2024 5:15,3137,3143.24,3136.2,3138.2,1923.2017
4/26/2024 5:30,3138.2,3144.32,3137.07,3142.66,1965.8474
4/26/2024 5:45,3142.65,3152.83,3142.65,3152.34,1889.0717
4/26/2024 6:00,3152.34,3153.72,3149.3,3149.69,1899.5657
4/26/2024 6:15,3149.7,3154.13,3146.56,3150.77,2973.6548
4/26/2024 6:30,3150.77,3152.04,3135.91,3139.89,2273.5556
4/26/2024 6:45,3139.88,3148.95,3139.81,3140.31,1245.7472
4/26/2024 7:00,3140.32,3140.32,3130.76,3132.6,2815.3028
4/26/2024 7:15,3132.6,3146.15,3132.01,3143.25,2175.0064
4/26/2024 7:30,3143.25,3146.53,3132.3,3138.25,4989.2637
4/26/2024 7:45,3138.26,3140.19,3134.39,3135.46,6217.4017
