Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2025-01-20 23:25:00,3304.12000000,3307.70000000,3301.59000000,3304.34000000,549.70070000,2025-01-20 23:29:59.999,1816566.15865000,5238,303.77590000,1003870.41686100,0
2025-01-20 23:30:00,3304.34000000,3305.09000000,3292.52000000,3298.00000000,886.86460000,2025-01-20 23:34:59.999,2923508.25236000,8033,371.97810000,1226425.11104800,0
2025-01-20 23:35:00,3298.00000000,3301.88000000,3291.67000000,3298.90000000,818.76690000,2025-01-20 23:39:59.999,2700009.92276200,6899,466.44720000,1538332.15236100,0
2025-01-20 23:40:00,3298.89000000,3304.00000000,3295.59000000,3301.20000000,508.57180000,2025-01-20 23:44:59.999,1677981.73314500,4899,301.50070000,994667.86065600,0
2025-01-20 23:45:00,3301.20000000,3302.93000000,3260.93000000,3264.90000000,5028.97520000,2025-01-20 23:49:59.999,16481939.22426900,22679,1735.71420000,5683940.51049800,0
2025-01-20 23:50:00,3264.90000000,3283.09000000,3264.57000000,3272.36000000,2395.34580000,2025-01-20 23:54:59.999,7841989.63220000,15196,996.73040000,3263051.57837600,0
2025-01-20 23:55:00,3272.37000000,3284.39000000,3268.66000000,3284.00000000,2350.14410000,2025-01-20 23:59:59.999,7705765.09134100,9421,1118.60850000,3667294.81527600,0
2025-01-21 00:00:00,3283.99000000,3289.85000000,3268.92000000,3269.27000000,2211.91010000,2025-01-21 00:04:59.999,7253359.04367400,21057,901.95050000,2958103.69177100,0
2025-01-21 00:05:00,3269.27000000,3274.76000000,3256.44000000,3261.00000000,2395.27110000,2025-01-21 00:09:59.999,7820522.22522600,26399,963.69360000,3147270.03076500,0
2025-01-21 00:10:00,3261.00000000,3279.45000000,3261.00000000,3279.44000000,1924.32370000,2025-01-21 00:14:59.999,6295052.34196800,20964,1097.62420000,3591272.28189900,0
2025-01-21 00:15:00,3279.44000000,3281.77000000,3266.55000000,3268.25000000,2235.55050000,2025-01-21 00:19:59.999,7320887.52629400,19046,1285.32960000,4210098.97815100,0
2025-01-21 00:20:00,3268.24000000,3278.00000000,3253.61000000,3254.20000000,2353.42670000,2025-01-21 00:24:59.999,7687545.59778300,27376,849.41820000,2775403.56703200,0
2025-01-21 00:25:00,3254.20000000,3259.20000000,3244.35000000,3247.70000000,6405.07600000,2025-01-21 00:29:59.999,20816717.21373700,35155,1723.16540000,5600916.31077000,0
2025-01-21 00:30:00,3247.70000000,3260.95000000,3233.99000000,3256.27000000,6933.47300000,2025-01-21 00:34:59.999,22505444.50883600,41625,2681.89690000,8707293.85529800,0
2025-01-21 00:35:00,3256.26000000,3266.95000000,3250.80000000,3255.87000000,2632.94550000,2025-01-21 00:39:59.999,8580236.23604300,26095,1328.65300000,4330387.84677400,0
2025-01-21 00:40:00,3255.87000000,3270.00000000,3251.76000000,3262.20000000,2188.33270000,2025-01-21 00:44:59.999,7134044.83669800,24409,1301.33890000,4241929.73866400,0
2025-01-21 00:45:00,3262.17000000,3273.35000000,3260.01000000,3268.91000000,2017.93760000,2025-01-21 00:49:59.999,6595048.17771300,25398,1206.23250000,3942385.03598000,0
2025-01-21 00:50:00,3268.90000000,3268.90000000,3225.88000000,3230.99000000,10559.23240000,2025-01-21 00:54:59.999,34195183.13424700,56935,4412.74590000,14283843.85174200,0
2025-01-21 00:55:00,3230.99000000,3239.22000000,3221.02000000,3226.87000000,4419.01980000,2025-01-21 00:59:59.999,14262041.28161400,40993,1925.67150000,6214734.21287100,0
2025-01-21 01:00:00,3226.88000000,3247.50000000,3223.10000000,3246.79000000,3344.71620000,2025-01-21 01:04:59.999,10820274.39849000,34739,1844.81390000,5968351.56899800,0
2025-01-21 01:05:00,3246.74000000,3258.90000000,3243.01000000,3252.92000000,2635.86410000,2025-01-21 01:09:59.999,8571918.78569300,30895,1220.34080000,3967907.39250300,0
2025-01-21 01:10:00,3252.99000000,3260.32000000,3248.36000000,3255.00000000,2164.61190000,2025-01-21 01:14:59.999,7041017.93407500,21334,960.98290000,3125788.25590400,0
2025-01-21 01:15:00,3254.99000000,3255.37000000,3238.30000000,3249.34000000,2736.34100000,2025-01-21 01:19:59.999,8886470.35117900,22199,1168.68270000,3794905.30959900,0
2025-01-21 01:20:00,3249.39000000,3251.18000000,3232.80000000,3233.96000000,2439.29840000,2025-01-21 01:24:59.999,7910367.50015200,20818,1120.88900000,3635213.58964600,0
2025-01-21 01:25:00,3233.96000000,3234.29000000,3210.00000000,3215.15000000,8066.38560000,2025-01-21 01:29:59.999,25969190.94044900,40336,2774.64210000,8932411.41437700,0
2025-01-21 01:30:00,3215.15000000,3228.85000000,3204.60000000,3218.84000000,6454.51990000,2025-01-21 01:34:59.999,20743851.01572900,48514,2832.48580000,9105149.67738800,0
2025-01-21 01:35:00,3218.90000000,3241.69000000,3216.40000000,3229.51000000,5606.21250000,2025-01-21 01:39:59.999,18122783.51551700,40448,3199.25290000,10341450.43984900,0
2025-01-21 01:40:00,3229.51000000,3248.67000000,3226.00000000,3237.43000000,3722.71850000,2025-01-21 01:44:59.999,12061713.51956900,30708,1957.01080000,6340847.36550800,0
2025-01-21 01:45:00,3237.43000000,3246.26000000,3233.63000000,3243.59000000,2408.43830000,2025-01-21 01:49:59.999,7804888.00304800,28032,1278.22100000,4142029.21740400,0
2025-01-21 01:50:00,3243.60000000,3254.99000000,3242.82000000,3254.90000000,1713.51340000,2025-01-21 01:54:59.999,5565711.40689100,21803,1110.20800000,3606096.42467500,0
2025-01-21 01:55:00,3254.90000000,3260.96000000,3250.00000000,3250.63000000,1973.35700000,2025-01-21 01:59:59.999,6426218.67754300,16875,1345.85630000,4383283.45481300,0
2025-01-21 02:00:00,3250.62000000,3257.99000000,3242.57000000,3253.00000000,2253.55610000,2025-01-21 02:04:59.999,7322703.86676800,21772,1226.93490000,3987436.90797600,0
2025-01-21 02:05:00,3253.00000000,3257.14000000,3247.37000000,3254.72000000,1808.87920000,2025-01-21 02:09:59.999,5882254.74310400,25280,853.71590000,2775840.72512800,0
2025-01-21 02:10:00,3254.72000000,3273.16000000,3254.71000000,3267.51000000,5028.08430000,2025-01-21 02:14:59.999,16414899.25526500,31406,3318.43420000,10830298.12469100,0
2025-01-21 02:15:00,3267.50000000,3267.50000000,3253.51000000,3263.17000000,1532.56680000,2025-01-21 02:19:59.999,4996452.19253400,19106,800.42350000,2609540.49810800,0
2025-01-21 02:20:00,3263.17000000,3266.24000000,3253.92000000,3256.18000000,2156.87670000,2025-01-21 02:24:59.999,7029001.36996800,18522,1162.83220000,3789038.26847600,0
2025-01-21 02:25:00,3256.19000000,3269.44000000,3252.68000000,3256.51000000,3098.55750000,2025-01-21 02:29:59.999,10096859.14884500,18955,968.68690000,3157808.58897100,0
2025-01-21 02:30:00,3256.49000000,3256.49000000,3243.24000000,3252.30000000,1940.74190000,2025-01-21 02:34:59.999,6307764.83031900,20453,808.19850000,2626717.45898900,0
2025-01-21 02:35:00,3252.30000000,3257.00000000,3247.06000000,3250.70000000,1048.16500000,2025-01-21 02:39:59.999,3409062.41692400,12450,519.12620000,1688461.66168700,0
2025-01-21 02:40:00,3250.69000000,3253.40000000,3234.18000000,3240.60000000,1562.29110000,2025-01-21 02:44:59.999,5063665.15791300,13231,748.46600000,2426178.65743200,0
2025-01-21 02:45:00,3240.60000000,3250.83000000,3228.50000000,3249.97000000,2051.80350000,2025-01-21 02:49:59.999,6642700.59393700,17724,891.77710000,2888803.02104800,0
2025-01-21 02:50:00,3249.97000000,3259.00000000,3249.28000000,3254.31000000,1488.55710000,2025-01-21 02:54:59.999,4846083.08142200,14810,995.46320000,3240695.56614800,0
2025-01-21 02:55:00,3254.30000000,3258.79000000,3252.29000000,3257.94000000,819.86380000,2025-01-21 02:59:59.999,2669492.48721300,10080,382.02360000,1243583.40576000,0
2025-01-21 03:00:00,3257.94000000,3258.70000000,3249.06000000,3256.32000000,1320.42500000,2025-01-21 03:04:59.999,4296831.95629100,12174,531.68510000,1730171.50285300,0
2025-01-21 03:05:00,3256.32000000,3259.94000000,3249.38000000,3255.28000000,1425.34610000,2025-01-21 03:09:59.999,4640597.88064500,10944,710.17650000,2312356.58708400,0
2025-01-21 03:10:00,3255.32000000,3265.00000000,3253.01000000,3255.41000000,1874.49090000,2025-01-21 03:14:59.999,6110795.78575500,12595,1128.69680000,3679834.70400600,0
2025-01-21 03:15:00,3255.40000000,3264.70000000,3249.28000000,3264.22000000,1202.44870000,2025-01-21 03:19:59.999,3915222.29043100,11383,517.16190000,1684612.75539400,0
2025-01-21 03:20:00,3264.31000000,3270.00000000,3258.50000000,3264.00000000,1621.74340000,2025-01-21 03:24:59.999,5293104.96322400,15233,976.83170000,3188499.62059800,0
2025-01-21 03:25:00,3263.99000000,3266.02000000,3257.00000000,3259.19000000,1266.29130000,2025-01-21 03:29:59.999,4131084.67608900,10962,524.41340000,1710540.67587900,0
2025-01-21 03:30:00,3259.19000000,3261.35000000,3253.03000000,3257.18000000,1099.52390000,2025-01-21 03:34:59.999,3580192.91516600,13760,452.19690000,1472425.93747700,0
2025-01-21 03:35:00,3257.18000000,3262.40000000,3249.28000000,3260.91000000,900.89070000,2025-01-21 03:39:59.999,2932339.49714100,12504,544.56920000,1772609.67144800,0
2025-01-21 03:40:00,3260.90000000,3268.50000000,3258.42000000,3261.21000000,3280.27810000,2025-01-21 03:44:59.999,10703595.90302100,9282,1805.12710000,5890410.67494500,0
2025-01-21 03:45:00,3261.21000000,3263.00000000,3256.00000000,3262.90000000,1595.57300000,2025-01-21 03:49:59.999,5201760.14933200,8593,370.86990000,1209233.48601300,0
2025-01-21 03:50:00,3262.90000000,3266.33000000,3258.68000000,3262.97000000,1729.20750000,2025-01-21 03:54:59.999,5643528.39529300,6585,1275.37640000,4162551.19589100,0
2025-01-21 03:55:00,3262.97000000,3264.00000000,3259.69000000,3262.60000000,1824.71720000,2025-01-21 03:59:59.999,5953749.53139700,6031,1264.57970000,4126036.94842300,0
2025-01-21 04:00:00,3262.60000000,3262.76000000,3251.18000000,3251.39000000,1838.00320000,2025-01-21 04:04:59.999,5986213.49102600,11581,753.89340000,2455402.93990700,0
2025-01-21 04:05:00,3251.37000000,3251.97000000,3234.52000000,3234.61000000,2467.65580000,2025-01-21 04:09:59.999,7998093.02917100,15046,788.00410000,2553635.67721000,0
2025-01-21 04:10:00,3234.61000000,3247.78000000,3233.00000000,3246.73000000,2124.00020000,2025-01-21 04:14:59.999,6877178.77620800,11541,1196.77040000,3874570.57024900,0
2025-01-21 04:15:00,3246.74000000,3255.00000000,3246.15000000,3251.80000000,1052.79140000,2025-01-21 04:19:59.999,3422645.80815500,7623,412.12580000,1339560.79536000,0
2025-01-21 04:20:00,3251.79000000,3258.33000000,3248.16000000,3257.71000000,1170.35940000,2025-01-21 04:24:59.999,3808227.61806400,8992,669.81470000,2179402.20692700,0
2025-01-21 04:25:00,3257.70000000,3262.00000000,3250.58000000,3253.71000000,1893.69430000,2025-01-21 04:29:59.999,6168199.63363800,9164,988.58710000,3220688.48908200,0
2025-01-21 04:30:00,3253.71000000,3253.71000000,3223.63000000,3227.24000000,2662.86020000,2025-01-21 04:34:59.999,8611906.33742400,20854,932.70820000,3015706.57660800,0
2025-01-21 04:35:00,3227.26000000,3229.43000000,3213.82000000,3228.19000000,3463.90360000,2025-01-21 04:39:59.999,11157131.00463700,21560,1598.81030000,5149762.89747200,0
2025-01-21 04:40:00,3228.18000000,3235.38000000,3228.18000000,3233.05000000,1475.58940000,2025-01-21 04:44:59.999,4768624.98477700,10252,635.45470000,2053564.51901400,0
2025-01-21 04:45:00,3233.06000000,3237.21000000,3231.01000000,3236.80000000,818.20580000,2025-01-21 04:49:59.999,2646764.86686900,10541,404.70720000,1309128.05165400,0
2025-01-21 04:50:00,3236.80000000,3240.00000000,3233.23000000,3239.49000000,733.22970000,2025-01-21 04:54:59.999,2373651.31832900,7893,309.59730000,1002410.20664400,0
2025-01-21 04:55:00,3239.50000000,3248.00000000,3237.59000000,3247.15000000,1038.68230000,2025-01-21 04:59:59.999,3368312.03541000,10131,718.63180000,2330123.97028400,0
2025-01-21 05:00:00,3247.15000000,3254.13000000,3237.50000000,3239.61000000,1785.64870000,2025-01-21 05:04:59.999,5798062.75934200,12432,878.50720000,2852460.94607200,0
2025-01-21 05:05:00,3239.60000000,3250.28000000,3238.15000000,3246.25000000,727.22970000,2025-01-21 05:09:59.999,2359793.08539200,8337,267.83280000,869209.98481800,0
2025-01-21 05:10:00,3246.26000000,3250.00000000,3243.13000000,3248.31000000,671.76550000,2025-01-21 05:14:59.999,2180889.98407800,8408,294.87780000,957264.20825100,0
2025-01-21 05:15:00,3248.30000000,3249.75000000,3243.25000000,3244.50000000,2254.30420000,2025-01-21 05:19:59.999,7319817.12586200,11050,1141.52470000,3706902.26047800,0
2025-01-21 05:20:00,3244.50000000,3245.26000000,3238.94000000,3243.20000000,937.53800000,2025-01-21 05:24:59.999,3039279.23596700,10732,452.42350000,1466542.99589500,0
2025-01-21 05:25:00,3243.20000000,3244.99000000,3236.55000000,3239.80000000,922.51970000,2025-01-21 05:29:59.999,2988456.04642500,6012,374.81750000,1214147.27608600,0
2025-01-21 05:30:00,3239.80000000,3240.22000000,3220.00000000,3222.00000000,2090.44530000,2025-01-21 05:34:59.999,6746708.14994200,12206,721.06310000,2326847.68908800,0
2025-01-21 05:35:00,3221.99000000,3237.98000000,3221.26000000,3232.35000000,1107.88170000,2025-01-21 05:39:59.999,3578946.45102000,9948,531.17460000,1715726.82973700,0
2025-01-21 05:40:00,3232.36000000,3235.69000000,3228.15000000,3230.92000000,860.40730000,2025-01-21 05:44:59.999,2780155.53751500,7125,374.99630000,1211686.90935800,0
2025-01-21 05:45:00,3230.92000000,3236.77000000,3225.13000000,3226.56000000,941.35390000,2025-01-21 05:49:59.999,3041817.63989400,8937,453.06870000,1463939.73828000,0
2025-01-21 05:50:00,3226.57000000,3228.51000000,3217.07000000,3228.31000000,1597.55900000,2025-01-21 05:54:59.999,5148276.91274500,10593,783.77360000,2526266.95665800,0
2025-01-21 05:55:00,3228.31000000,3228.31000000,3222.31000000,3225.13000000,946.42790000,2025-01-21 05:59:59.999,3052180.56294500,6908,378.67550000,1221164.91357700,0
2025-01-21 06:00:00,3225.14000000,3235.07000000,3213.03000000,3232.75000000,1837.90730000,2025-01-21 06:04:59.999,5923607.01107800,14561,762.08510000,2457723.87316900,0
2025-01-21 06:05:00,3232.75000000,3247.38000000,3232.74000000,3245.50000000,2504.65050000,2025-01-21 06:09:59.999,8117593.98775700,13489,1832.93660000,5940362.43563900,0
2025-01-21 06:10:00,3245.49000000,3249.04000000,3241.30000000,3246.77000000,1841.00960000,2025-01-21 06:14:59.999,5974519.30274600,11571,1160.06910000,3764383.81991800,0
2025-01-21 06:15:00,3246.78000000,3254.20000000,3245.85000000,3248.26000000,1512.36900000,2025-01-21 06:19:59.999,4914326.70477100,9566,897.00960000,2914879.46020300,0
2025-01-21 06:20:00,3248.27000000,3248.59000000,3240.50000000,3246.79000000,1394.05360000,2025-01-21 06:24:59.999,4524613.68100300,7553,782.26680000,2538743.29201400,0
2025-01-21 06:25:00,3246.80000000,3249.49000000,3236.50000000,3239.45000000,915.01240000,2025-01-21 06:29:59.999,2966823.04627000,6917,290.67510000,942453.39620900,0
2025-01-21 06:30:00,3239.46000000,3240.44000000,3232.37000000,3239.00000000,2169.61280000,2025-01-21 06:34:59.999,7023227.65593000,9333,1171.15480000,3791094.27112500,0
2025-01-21 06:35:00,3239.00000000,3239.00000000,3225.31000000,3225.56000000,1604.00340000,2025-01-21 06:39:59.999,5184908.54624700,9078,637.16410000,2059189.41571700,0
2025-01-21 06:40:00,3225.59000000,3226.80000000,3217.43000000,3219.11000000,2115.95160000,2025-01-21 06:44:59.999,6815863.13007300,14351,969.57160000,3122887.24548400,0
2025-01-21 06:45:00,3219.11000000,3229.93000000,3218.20000000,3225.28000000,1221.95490000,2025-01-21 06:49:59.999,3939772.73860200,11549,561.04160000,1808659.91774500,0
2025-01-21 06:50:00,3225.20000000,3241.43000000,3223.34000000,3240.03000000,1337.89690000,2025-01-21 06:54:59.999,4324991.84676500,9861,913.18140000,2951943.51246600,0
2025-01-21 06:55:00,3240.03000000,3245.00000000,3239.13000000,3241.99000000,1767.62950000,2025-01-21 06:59:59.999,5732100.81175200,8173,1300.41760000,4216983.49167500,0
2025-01-21 07:00:00,3241.99000000,3250.09000000,3235.37000000,3245.45000000,2045.94680000,2025-01-21 07:04:59.999,6637189.54970900,11627,1283.84640000,4165361.60385700,0
2025-01-21 07:05:00,3245.45000000,3247.60000000,3240.03000000,3244.51000000,1112.00300000,2025-01-21 07:09:59.999,3607572.39910200,10326,560.44770000,1818019.37456400,0
2025-01-21 07:10:00,3244.50000000,3251.38000000,3239.24000000,3249.19000000,1114.73950000,2025-01-21 07:14:59.999,3619025.79829600,8013,661.61960000,2148067.28992800,0
2025-01-21 07:15:00,3249.21000000,3253.00000000,3248.45000000,3250.15000000,940.45150000,2025-01-21 07:19:59.999,3057194.30461100,7350,479.23080000,1557868.31769000,0
2025-01-21 07:20:00,3250.15000000,3261.70000000,3247.53000000,3260.15000000,977.95570000,2025-01-21 07:24:59.999,3183447.76946700,9703,599.88130000,1952748.75050500,0
2025-01-21 07:25:00,3260.15000000,3260.16000000,3254.91000000,3258.24000000,710.84300000,2025-01-21 07:29:59.999,2315595.99702900,5733,354.39560000,1154461.08775300,0
2025-01-21 07:30:00,3258.25000000,3261.80000000,3253.35000000,3259.42000000,1251.58470000,2025-01-21 07:34:59.999,4077636.45224400,8030,799.08320000,2603682.15867000,0
2025-01-21 07:35:00,3259.42000000,3261.86000000,3256.58000000,3259.00000000,925.38230000,2025-01-21 07:39:59.999,3016439.04294600,7821,544.12530000,1773588.59091800,0
2025-01-21 07:40:00,3259.00000000,3261.11000000,3254.84000000,3260.11000000,2303.70340000,2025-01-21 07:44:59.999,7504375.39807600,8608,740.58930000,2412769.21649200,0
2025-01-21 07:45:00,3260.11000000,3266.24000000,3257.44000000,3257.72000000,2055.88000000,2025-01-21 07:49:59.999,6705867.37139900,7914,1241.82900000,4050441.94589600,0
2025-01-21 07:50:00,3257.72000000,3257.72000000,3245.45000000,3250.68000000,1099.60230000,2025-01-21 07:54:59.999,3574647.04982200,7471,517.05140000,1680750.61219500,0
2025-01-21 07:55:00,3250.68000000,3257.67000000,3248.78000000,3254.70000000,1019.96440000,2025-01-21 07:59:59.999,3317741.92733400,6002,527.89090000,1717251.99531100,0
2025-01-21 08:00:00,3254.70000000,3254.70000000,3244.00000000,3247.83000000,969.40940000,2025-01-21 08:04:59.999,3149554.46159000,6124,479.85520000,1558854.91578900,0
2025-01-21 08:05:00,3247.83000000,3260.50000000,3246.50000000,3258.32000000,886.15700000,2025-01-21 08:09:59.999,2884008.76887600,6405,530.01490000,1724914.16552400,0
2025-01-21 08:10:00,3258.33000000,3263.28000000,3253.68000000,3259.49000000,2482.10840000,2025-01-21 08:14:59.999,8092009.89688500,8722,1609.55650000,5247984.40381900,0
2025-01-21 08:15:00,3259.49000000,3263.08000000,3255.61000000,3262.44000000,1134.02840000,2025-01-21 08:19:59.999,3696466.51941100,8241,443.21380000,1444764.64179500,0
2025-01-21 08:20:00,3262.44000000,3262.44000000,3254.06000000,3258.39000000,880.36390000,2025-01-21 08:24:59.999,2868022.17675000,5955,547.44660000,1783241.89856500,0
2025-01-21 08:25:00,3258.38000000,3260.50000000,3255.00000000,3258.22000000,931.07450000,2025-01-21 08:29:59.999,3033189.25078900,5056,328.60280000,1070611.85565700,0
2025-01-21 08:30:00,3258.23000000,3258.23000000,3248.78000000,3254.46000000,948.46020000,2025-01-21 08:34:59.999,3087038.84172300,7645,344.01350000,1119182.55014700,0
2025-01-21 08:35:00,3254.46000000,3259.24000000,3251.91000000,3255.40000000,1459.49130000,2025-01-21 08:39:59.999,4750608.13874200,8409,1052.97760000,3427326.67025400,0
2025-01-21 08:40:00,3255.40000000,3257.00000000,3240.30000000,3243.40000000,1519.30510000,2025-01-21 08:44:59.999,4932227.54505300,10203,824.35430000,2676001.32121700,0
2025-01-21 08:45:00,3243.41000000,3244.32000000,3234.48000000,3243.31000000,2687.28400000,2025-01-21 08:49:59.999,8706317.58401000,13643,1152.82410000,3735060.50765100,0
2025-01-21 08:50:00,3243.43000000,3251.99000000,3243.20000000,3246.41000000,1296.58280000,2025-01-21 08:54:59.999,4210517.21640100,10269,581.99380000,1889926.92509700,0
2025-01-21 08:55:00,3246.41000000,3255.20000000,3246.01000000,3254.14000000,1786.06480000,2025-01-21 08:59:59.999,5805852.10015400,9216,1121.64210000,3645810.69275600,0
2025-01-21 09:00:00,3254.13000000,3260.34000000,3250.92000000,3259.31000000,1681.40390000,2025-01-21 09:04:59.999,5473727.95938500,11544,812.21610000,2644241.36068400,0
2025-01-21 09:05:00,3259.30000000,3274.90000000,3259.20000000,3273.60000000,5082.41040000,2025-01-21 09:09:59.999,16612310.35561000,16976,3105.56740000,10150050.35074300,0
2025-01-21 09:10:00,3273.60000000,3273.60000000,3261.28000000,3261.68000000,1506.85970000,2025-01-21 09:14:59.999,4921003.23627000,10526,662.68680000,2164059.68316100,0
2025-01-21 09:15:00,3261.68000000,3266.59000000,3259.07000000,3261.34000000,1240.81780000,2025-01-21 09:19:59.999,4048729.65433200,10423,671.81430000,2192111.15029500,0
2025-01-21 09:20:00,3261.35000000,3268.81000000,3259.03000000,3265.52000000,1255.52520000,2025-01-21 09:24:59.999,4099814.54206400,10359,550.43170000,1797317.83625400,0
2025-01-21 09:25:00,3265.50000000,3265.51000000,3255.30000000,3264.44000000,1099.32250000,2025-01-21 09:29:59.999,3585633.54423500,10689,513.02190000,1673115.97027600,0
2025-01-21 09:30:00,3264.46000000,3270.40000000,3262.34000000,3263.01000000,1015.00340000,2025-01-21 09:34:59.999,3314508.57678200,14162,530.46530000,1732161.26824000,0
2025-01-21 09:35:00,3263.02000000,3272.71000000,3260.10000000,3267.68000000,1859.24680000,2025-01-21 09:39:59.999,6071458.74602700,16491,625.93660000,2045072.47416800,0
2025-01-21 09:40:00,3267.68000000,3268.71000000,3259.75000000,3263.04000000,706.75410000,2025-01-21 09:44:59.999,2306581.75353300,11209,351.60810000,1147601.27609200,0
2025-01-21 09:45:00,3263.04000000,3269.94000000,3262.01000000,3269.02000000,884.74000000,2025-01-21 09:49:59.999,2889506.07489300,11574,541.60530000,1768694.51729900,0
2025-01-21 09:50:00,3269.02000000,3274.42000000,3268.37000000,3268.60000000,867.17700000,2025-01-21 09:54:59.999,2836366.90709600,10150,486.59850000,1591518.22587000,0
2025-01-21 09:55:00,3268.61000000,3277.00000000,3268.39000000,3276.66000000,1383.42880000,2025-01-21 09:59:59.999,4529287.16274100,9896,889.74980000,2912743.77145600,0
2025-01-21 10:00:00,3276.66000000,3282.56000000,3271.39000000,3281.32000000,1813.21510000,2025-01-21 10:04:59.999,5941353.36715800,17438,1033.90840000,3387759.50582100,0
2025-01-21 10:05:00,3281.32000000,3288.92000000,3279.18000000,3286.73000000,2333.11970000,2025-01-21 10:09:59.999,7663805.88914300,19277,1322.13040000,4342543.69516000,0
2025-01-21 10:10:00,3286.74000000,3289.60000000,3280.52000000,3281.60000000,1303.06750000,2025-01-21 10:14:59.999,4280222.62258700,12228,729.96740000,2397923.85771900,0
2025-01-21 10:15:00,3281.60000000,3285.70000000,3280.54000000,3283.85000000,801.50210000,2025-01-21 10:19:59.999,2631261.15390400,8123,389.82540000,1279810.78239000,0
2025-01-21 10:20:00,3283.84000000,3289.21000000,3282.39000000,3285.00000000,1057.60700000,2025-01-21 10:24:59.999,3475134.00198800,9463,680.24990000,2235094.45795600,0
2025-01-21 10:25:00,3285.00000000,3295.26000000,3285.00000000,3294.02000000,1745.28040000,2025-01-21 10:29:59.999,5743374.21290900,14185,974.65930000,3207606.42103300,0
2025-01-21 10:30:00,3294.03000000,3294.50000000,3284.08000000,3292.11000000,2697.25780000,2025-01-21 10:34:59.999,8876089.52496600,10178,1108.92790000,3648435.81721400,0
2025-01-21 10:35:00,3292.11000000,3300.01000000,3289.49000000,3298.19000000,5129.03780000,2025-01-21 10:39:59.999,16908547.13026200,16377,3509.99400000,11569515.76847800,0
2025-01-21 10:40:00,3298.20000000,3300.52000000,3289.44000000,3289.70000000,1175.10820000,2025-01-21 10:44:59.999,3873140.38582300,9366,668.91810000,2204960.49106800,0
2025-01-21 10:45:00,3289.70000000,3294.00000000,3286.82000000,3292.53000000,1150.31860000,2025-01-21 10:49:59.999,3785405.04012400,8680,510.72770000,1680849.97742600,0
2025-01-21 10:50:00,3292.54000000,3310.00000000,3291.90000000,3308.62000000,3040.26390000,2025-01-21 10:54:59.999,10043157.07368500,15379,2266.13600000,7487595.04180900,0
2025-01-21 10:55:00,3308.63000000,3310.00000000,3302.60000000,3303.11000000,1965.37020000,2025-01-21 10:59:59.999,6499345.44881200,9149,1182.72800000,3911502.36797900,0
2025-01-21 11:00:00,3303.09000000,3304.00000000,3297.94000000,3303.13000000,687.23730000,2025-01-21 11:04:59.999,2268779.11794700,8525,318.44820000,1051307.03612500,0
2025-01-21 11:05:00,3303.13000000,3305.21000000,3300.22000000,3304.89000000,915.51470000,2025-01-21 11:09:59.999,3023734.68584200,7562,319.73370000,1056059.14635300,0
2025-01-21 11:10:00,3304.88000000,3309.53000000,3304.35000000,3308.86000000,1363.97860000,2025-01-21 11:14:59.999,4510754.53500100,9835,619.29650000,2047718.44971900,0
2025-01-21 11:15:00,3308.87000000,3314.00000000,3306.16000000,3307.84000000,1638.66920000,2025-01-21 11:19:59.999,5425162.53969600,10381,1069.61070000,3541713.50365700,0
2025-01-21 11:20:00,3307.80000000,3309.29000000,3303.21000000,3304.33000000,1082.14020000,2025-01-21 11:24:59.999,3576844.06660400,10128,501.67280000,1658129.84418000,0
2025-01-21 11:25:00,3304.33000000,3313.00000000,3303.20000000,3310.16000000,1533.90670000,2025-01-21 11:29:59.999,5074246.45162400,12460,756.18530000,2501288.93156700,0
2025-01-21 11:30:00,3310.15000000,3312.96000000,3299.26000000,3300.14000000,2534.02650000,2025-01-21 11:34:59.999,8376671.77534100,17988,916.67900000,3030980.78078900,0
2025-01-21 11:35:00,3300.14000000,3307.37000000,3299.57000000,3304.66000000,3340.94980000,2025-01-21 11:39:59.999,11041904.12631000,12506,1708.12680000,5645595.23188900,0
2025-01-21 11:40:00,3304.66000000,3306.53000000,3298.70000000,3298.99000000,2340.39990000,2025-01-21 11:44:59.999,7731908.26999400,13088,841.06620000,2778654.79292100,0
2025-01-21 11:45:00,3298.99000000,3300.24000000,3292.71000000,3299.99000000,2784.61940000,2025-01-21 11:49:59.999,9180088.95153000,16075,826.77580000,2726055.31534100,0
2025-01-21 11:50:00,3300.00000000,3308.40000000,3299.58000000,3308.40000000,3352.00970000,2025-01-21 11:54:59.999,11075605.46806700,10811,1461.07420000,4828102.45213700,0
2025-01-21 11:55:00,3308.40000000,3308.40000000,3303.62000000,3305.07000000,1163.95650000,2025-01-21 11:59:59.999,3848270.15191900,7537,509.89910000,1685973.34551400,0
2025-01-21 12:00:00,3305.07000000,3306.87000000,3294.00000000,3296.56000000,2661.01750000,2025-01-21 12:04:59.999,8785086.65461600,11403,572.05990000,1888765.31701300,0
2025-01-21 12:05:00,3296.56000000,3298.27000000,3293.59000000,3294.69000000,1061.46010000,2025-01-21 12:09:59.999,3498359.38099100,9271,553.38360000,1823873.19069300,0
2025-01-21 12:10:00,3294.70000000,3302.00000000,3294.05000000,3301.39000000,937.03370000,2025-01-21 12:14:59.999,3089980.33057300,9363,490.50190000,1617734.67026700,0
